domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
LiborVasa.Ships,Ships,Libor Vasa,lvasa@kiv.zcu.cz,Free,21 April 2015,Puzzle,774k,"100,000 - 500,000",0.72,2.1 and up,Everyone,n/a,3.5,"3,040","1,264",517,405,282,571,https://play.google.com/store/apps/details?id=LiborVasa.Ships,"Test your ship maneuvering skills in several ports, see why sometimes you know a disaster is comming and there's nothing you can do.",- added possibility to continue after time limit - updated levels - improved stability - fixed some graphics problems - reduced memory footprint - sound added - vibration effects added - intro messages added - surface changed to 32-bit - hope it won't cause much problems
Quebec.mobile,Quebec,Office du tourisme de Quebec,Jean-Francois.Lebrun@quebecregion.com,Free,13 March 2015,Travel & Local,33M,"10,000 - 50,000",1.1.6,2.3.3 and up,Unrated,n/a,3.9,178,79,57,17,4,21,https://play.google.com/store/apps/details?id=Quebec.mobile,"« Quebec City Official Tourist Application » Québec City Tourism offers detailed information on the city and area on your Andrdoid phone: hotels, restaurants, shopping and events, but also important tourist information (how to get there, directions, location of the tourist information centres and public restrooms, regional descriptions and pictures). Many details: access for physically impaired persons, parking, type of lodging and cuisine, etc. Features - Plan your stay through 300 accommodations, 100 restaurants, and numerous boutiques, attractions, activities and events; - Display points of interest in your immediate vicinity (list or map), whether in the city or in the surrounding areas (Côte-de-Beaupré, Île d’Orléans, Jacques-Cartier, Portneuf and Wendake); - Interact with your points of interest (navigate, call, surf to website); - Take advantage of the large number of pictures and touristic information to plan each step of your trip (how to get there, how to get around, etc.); - Discover the high level of details offered: access for physically impaired persons, parking, type of lodging and cuisine, spoken languages; - Use it online or offline.",- Visual overhaul - Minor bug fixes - Latest data added
Zhu.pro,Eye exercises,Joey Zhu,zhu1ying3@gmail.com,Free,28 August 2011,Health & Fitness,Varies with device,"5,000 - 10,000",Varies with device,Varies with device,Unrated,n/a,3.7,32,12,10,2,4,4,https://play.google.com/store/apps/details?id=Zhu.pro,Music accompany for eyes relax exercises(massage) on eye's 4 different acupuncture point. Has reminder to remind you to do daily. key words: EyeHealthExercise ocular gymnastics,null
ag.prehistoric,Dinosaurs,Avant-Garde Ideas,avantgardeideas@gmail.com,$0.99,30 October 2013,Education,28M,100 - 500,2.3.6,2.2 and up,Unrated,n/a,4.8,6,5,1,0,0,0,https://play.google.com/store/apps/details?id=ag.prehistoric,"Introducing Avant-Garde Dinosaurs - Rulers Of The Prehistoric: Finally a dinosaur reference guide for the Android Market! Dinosaurs presents each animal in high-definition photos. From the mighty Brachiosaurus to the fearsome Tyrannosaurus Rex users will be able to see these animals come “alive” in the palm of their hand. Children and adults alike will enjoy looking at each animal. They can find facts about each dinosaur. Size comparisons show what dinosaurs would look like today. Features Include: -Dinosaurs presented in high-definition -100% original artwork -Size comparisons -Dino facts Try Dinosaurs Today! Be Innovative, Be Original, Be Avant-Garde!",Ver. 2.3.6 Fixed image quality issue Minor fixes Ver. 2.3.5 Numerous dinosaur updates Added Deinonychus
air.Calcudoku,Calcudoku+Mathdoku(Sudoku),ZarnaaGames,zarnaagames@gmail.com,Free,22 May 2015,Puzzle,13M,"1,000 - 5,000",1.0.11,2.2 and up,Everyone,n/a,4.6,23,18,2,2,0,1,https://play.google.com/store/apps/details?id=air.Calcudoku,"‘Calcudoku(Mathdoku)’ - More Than 1,00,00,00,00,00,000+ Calcudoku or Mathdoku puzzles A perfect Calcudoku or Mathdoku is here for all sudoku lovers with amazing 4 different difficulty options i.e. 'Intermediate','Challenging','Tough' and 'Expert'. Options 1 to 4 varies from very simple, easy to hard and toughest game play. The game is similar to Sudoku but uses a little math. Thick lines indicate 'cages'. Each cage has an arithmetic puzzle which must be solved by the digits in the cage. e.g. '8+' means all digits in that cage add to 8. The order in which digits are used is irrelevant Features- 1) 4 difficulty options with 1,00,00,00,00,00,000+ Calcudoku or Mathdoku puzzles 2) Different grid sizes - 5x5, 6x6, 7x7,8x8,9x9 3) Pencil marks with auto fill / erase 4) Undo and Redo 5) Intelligent hints 6) Selected digit highlighting 7) Incorrect entry highlighting So get ready to be puzzled...",MINOR BUGS FIXED
air.CaribbeanTreasuresMahjong,Caribbean Mahjong Free,Free-Skill-Games.com,support.gfg@gmail.com,Free,24 June 2014,Puzzle,14M,"100,000 - 500,000",1.0.2,2.2 and up,Everyone,n/a,3.8,751,377,115,94,63,102,https://play.google.com/store/apps/details?id=air.CaribbeanTreasuresMahjong,Play this great Mahjong pirate theme game in which you need to match the right pieces together in order to make them disappear. After finding an ancient treasure map it's all about your mahjong skill. Remove all the blocks to reach next level. Sound easy but... Enjoy a fun new twist on your favorite match tiles mahjong game with an entertaining challenge for all ages! The game main advantages: - Simple rules; - Addictive gameplay; - Impressive quality artstyle; - Graphics are polished and pleasing to the eyes. - Melodic music and nice sound effects; - Cool relaxing game - Numerous skill levels,null
air.GTKSudokuNew,Greater than Killer Sudoku,ZarnaaGames,zarnaagames@gmail.com,Free,16 May 2015,Puzzle,13M,"1,000 - 5,000",1.0.10,2.2 and up,Everyone,n/a,3.6,12,4,3,2,2,1,https://play.google.com/store/apps/details?id=air.GTKSudokuNew,"'Greater than Killer-Sudoku' - More Than 1,00,00,00,00,00,000+ Killer-sudoku puzzles KILLER-SUDOKU PUZZLES NEVER GET REPEATED... If there is a '>', '<', or, '=' between to cages, then the sum of the values in the cages must obey the relationship specified. A perfect Killer-Sudoku is here for all sudoku lovers with amazing 4 different difficulty options i.e. 'Intermediate','Challenging','Tough' and 'Expert'. Options 1 to 4 varies from very simple, easy to hard and toughest game play. You won’t be looking for a paper puzzle ever again! * 4 difficulty options with 1,00,00,00,00,00,000+ Killer-sudoku puzzles * Pencil marks with auto fill / erase * Undo and Redo * Intelligent hints * Selected digit highlighting * Incorrect entry highlighting So get ready to be puzzled... If you have any suggestion then please email us, we will definitely take care of it in our next update.",Full screen ads removed Minor bugs fixed
air.ITSaMEGirl,ITS'a ME! Girl Avatar Maker,Monkey Factory,kenny@babyagashi.com,$0.99,18 September 2015,Social,14M,"500 - 1,000",1.8,2.2 and up,Everyone,n/a,3.8,29,14,3,8,0,4,https://play.google.com/store/apps/details?id=air.ITSaMEGirl,ITS'a not a HE! ITS'a not a SHE!....ITS'a ME !!! Create fun filled avatars for use on your profiles and social network accounts! Browse through all the different assortments of facial features to create the ULTIMATE YOU !! This version is all girls. Boys version also available! Updates will be made periodically to add more hair style and clothing as well as other features. ENJOY YOUR AVATAR !! ;) -- Get Full Screen and remove all Ads with this Full Version --,Fix music issue
air.Kakuro,Kakuro Premium(Sudoku puzzles),ZarnaaGames,zarnaagames@gmail.com,Free,13 December 2015,Puzzle,12M,"5,000 - 10,000",1.0.6,2.2 and up,Everyone,n/a,3.1,106,39,11,11,11,34,https://play.google.com/store/apps/details?id=air.Kakuro,"‘Kakuro’ - More than 1,00,00,00,00,000 kakuro puzzles are here for free… If you enjoy Sudoku then definitely you will love ‘Kakuro’. All it takes to play Kakuro is a knowledge of basic mathematics (addition and subtraction), a little analysis, and some dedication. Like Sudoku no digit can appear twice in any row or column of contiguous cells. Unlike Sudoku all the cells in a row or column must also add up to a specified value(clue value). Kakuro, also known as cross-sums and sum-totals, is like a crossword puzzle with numbers. Each ""word"" must add up to the number provided in the clue above it or to the left. Words can only use the numbers 1 to 9, and a given digit can only be used once in a word. For those new to Kakuro: it's a logic puzzle game that blends Crosswords and Sudoku, so both players will like it! Its in the category of other Japanese logic puzzles. Features - 1) With highly polished graphics and smooth gameplay 2) Different grid sizes - 8x8, 9x9, 10x10 3) 3 difficulty options with 1,00,00,00,00,00,000+ Kakuro puzzles 3) Intelligent hints 4) Undo and Redo functionality 5) Facebook challenge accept and send 6) Friends invite to play against 7) Selected digit highlighting 8) Incorrect digit highlighting",SOME MINOR BUGS FIXES
air.LBCMobile,LBC Mobile,LBC Express,customercare@lbcexpress.com,Free,22 October 2014,Business,12M,"50,000 - 100,000",1.5.0,2.2 and up,Everyone,n/a,2.7,"1,300",387,121,113,63,616,https://play.google.com/store/apps/details?id=air.LBCMobile,The LBC Mobile App puts a suite of LBC products and services in the palm of your hand. This allows you to transact with LBC with at-your-fingertips convenience even when you're on the go!,Simplified Interface
