domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
vn.muoilam.glTron,LIGHT CYCLE BIKE,15 Production,viet.ngxuan@gmail.com,Free,8 April 2014,Racing,1.6M,"50,000 - 100,000",1.2.2,2.2 and up,Everyone,n/a,3.8,910,487,120,100,53,150,https://play.google.com/store/apps/details?id=vn.muoilam.glTron,"Relive the film (TRON 1982) as you try and cut off your opponents before they cut you off! Now with user options 1. Bike Colour select from 6 colours 2. Toggle Music / SFX on/off 3. Toggle FPS counter 4. Change Camera mode 5. Select number of players between 2 and 6 6. Select Arena Size (Small, Medium, Large) 7. Select Game Speed (Slow, Normal, Fast, Extreme) Android port of the open source glTRON a 3D lightbike racing game.",*1.2 - Added Menu. - Modified arena. *1.1 - Fixed some audio issues. - Change default language.
jp.co.absun.deco_stamp2,無料スタンプステーション２　LINEカカオトーク等で使える　,Absun Inc.,info@ab-sun.co.jp,Free,2 June 2013,Social,4.2M,"10,000 - 50,000",1.0,2.1 and up,Unrated,n/a,3.9,51,21,13,11,3,3,https://play.google.com/store/apps/details?id=jp.co.absun.deco_stamp2,"もっとLINEが楽しくなる無料スタンプがたくさん！ 「無料スタンプステーション」の２が出ました。 普段使いできるかわいい無料スタンプを友達に送っちゃおう。 かわいい色んなキャラクターをスタンプにしたよ。 一覧から選択したスタンプをタップして送信or保存するだけ。 会員登録不要、完全無料、個人情報なども一切取得していませんのでご安心してご利用いただけます。 ［ABSUN Inc.］はアンドロイダー公認ディベロッパーです ・ディベロッパーの実在性： 電話、郵送等による身元認証済み ・パーミッションの正当性： アプリは不当に情報を取得しません ・ウイルススキャン： 本アプリはウイルスチェックを受けて通過しています ※本アプリはLINE株式会社とは関係があるものではございません key word:無料スタンプ　LINE スタンプ　カカオトーク　スタンプ　無料 Free stamp LINE is a lot more fun! 2 of ""Free Stamp Station"" came out. You will earn this send to a friend cute free stamp that you can use everyday. It was a stamp from the various cute characters. Just send or save it by tapping the stamp that I manually select from a list. You can use it at ease because it does not get any registration not required, completely free, as well as personal information. [ABSUN Inc.] Is andro insider Certified Developer -Existence of the Developer: Identity authenticated phone, by mail, etc. -Validity of the permission: The app does not get the information unduly Virus scan: This application has passed in response to virus check ※ This application does not have the thing which is related to the LINE CO., LTD key word: Free LINE stamp stamp stamp cocoa Talk Free",null
com.tripomatic.venice,Venice Travel Guide & Map,Tripomatic,team@tripomatic.com,Free,8 July 2015,Travel & Local,14M,"10,000 - 50,000",2.3.32,4.0 and up,Everyone,$5.00 - $25.02,3.6,50,19,12,4,8,7,https://play.google.com/store/apps/details?id=com.tripomatic.venice,"Never miss the best sights on your trip again. Tripomatic allows you to pick attractions that you want to see and create a day-by-day itinerary for your journey. It is the best way to explore the places you have never visited before . FEATURES • Choose the best places to visit from our curated list of more than 100.000 attractions , covering 150+ countries - never miss out on the best sightseeing again • Plan your travel itinerary in just a few minutes - spend your time on travel, not on planning • Get weather forecast - what is the best day to schedule that river cruise for? • Use time & distance estimates - is the way from the station to your hotel worth taking a taxi? • Sync the itinerary across all your devices - you’ll always have your dream trip close at hand • Find a hotel in your destination and save it to your itinerary - always find a way back to your hotel • Enjoy detailed and walking-friendly maps - explore the city in the best way possible, on foot • See subway lines on the map in popular cities - quickly get around town like a local • Download offline maps and use the app offline (available as in-app purchase) - no more roaming fees • Download and print out a PDF guide - don’t worry about battery power. REVIEWERS SAY • Guardian’s Android App of the Week • Gizmodo’s App Deal of the Day • Outside Magazine: The Best City Guide App for your Phone • Also featured in BBC, The Telegraph, PC Magazine, TNW, ProductHunt and others GET IN TOUCH WITH US Check out our web planner: http://www.tripomatic.com Follow us on Twitter: https://twitter.com/Tripomatic_com Like us on Facebook: https://facebook.com/TripomaticCom Contact our support team: team@tripomatic.com To access 1000+ destinations worldwide, download the full-fledged Tripomatic app for free. Available at http://play.google.com/store/apps/details?id=com.tripomatic",✓ Enjoy the brand new design. ✓ Use Tripomatic offline. ✓ Book your hotel instantly from the app. ✓ Enjoy beautiful custom made maps. ✓ Enjoy beautiful custom made maps including Vaporetto stops.
com.raimbekov.android.sajde,Sajde KZ - prayer times for KZ,Zhanbolat Raimbekov,raimbekov@gmail.com,Free,25 November 2015,Lifestyle,7.1M,"100,000 - 500,000",2.1.2,2.3.3 and up,Everyone,$1.42 - $10.04,4.7,"9,289","8,240",377,181,233,258,https://play.google.com/store/apps/details?id=com.raimbekov.android.sajde,"Sajde KZ - muslim prayer times for all major cities of Kazakhstan with athan, notifications and a widget. Get the prayer times for a whole year. No need to connect to the Internet every day. Supports 5 languages: Kazakh, Russian, English, Turkish and Arabic",v2.1.1 - quick buttons to turn on/off sound notifications - watch ads to support project - fixed: volume level; - fixed: athan not playing on samsung android 5.0 (restart the device after update) v2.1 - add a widget on your home and lock screens - ability to choose athan (muazzin) - ability to adjust volume level
my.handrite.prem,Handrite note Notepad Pro,NC Corp.,feedback@nachuantech.com,$4.39,18 December 2015,Productivity,4.8M,"10,000 - 50,000",2.18,2.2 and up,Everyone,n/a,4.3,"1,795","1,029",455,150,60,101,https://play.google.com/store/apps/details?id=my.handrite.prem,"Handrite note is an intuitive handwriting note app that serves as your sticky note, to-do list, memo pad and journal - all at the touch of your finger. Never wade through crumpled pieces of paper, lose important flashes of inspiration or let an unreliable autocorrect impede your speed of thought again. ~~~~~WHO USES HANDRITE NOTE?~~~~~ People who have a need to capture thoughts and ideas quickly, clearly and accurately. ~~~~~HOW HANDRITE NOTE WORKS~~~~~ Write in the spacious ""zoomed area"" and watch your words appear in the body of your note page. Handrite note does not try to “recognize” your handwriting. Instead, it simply captures your strokes exactly as you drew them. This avoids the tedious task of having to “train” the app to read your handwriting as well as the interpretation errors that still occur. It also means that you can sketch symbols, numbers, pictures, mathematical equations, etc in your notes. ~~~~~Support us, buy Handrite note PRO~~~~~ * Unlimited notebooks * export your note as PDF * Continuous writing, so you can write as fast as with pen and paper. * More paper style options for your note page. ~~~~~FEATURES~~~~~ Copy & Paste text and pictures (even from other apps) Freely edit and format your handwritten page with spaces, carriage returns and backspace delete of entries Organize notes by notebook, date, label and title Desktop widget for instant access and for use as sticky note Instantly switch between handwriting and the software keyboard whenever necessary Make your notes and memos beautiful with professionally designed paper styles Customizable pen styles, including a unique variable thickness line setting, makes your writing look as beautiful as from a fine fountain pen Insert images in the body of your note page Reliable auto-save so you never lose your note Help us translate We'd appreciate if you would like to translate Handrite Note into your language. Here is the translating project you can start with: http://crowdin.net/project/handrite",Fix a issue caused FC in some devices.
com.videofx,VideoFX Music Video Maker,FuzeBits,dev@fuzebits.com,Free,19 June 2015,Media & Video,11M,"10,000,000 - 50,000,000",2.3.13,2.3.3 and up,Everyone,$1.30 - $2.61,4.0,"170,574","99,957","25,629","17,158","9,151","18,678",https://play.google.com/store/apps/details?id=com.videofx,"Create amazing videos with special effects with your choice of music. Make videos that you’ll be proud to share with your friends ! Create cool home videos in retro and cartoon style. Have you ever wondered how people create those funny animated videos ? Now you can record them too with new Stop Motion feature (available as an extra Pack). To use it Enable Stop Motion mode, set duration of each fragment and pause between recordings. Once Enabled it will start recording the video with short fragments and delay between recordings giving you time for re-positioning an object or person. You don’t have to be a video editor or know anything about video editing at all. You don't need professional camera and video editor software. Pick up a song, select from a number of effects and filters and start recording. No need to wait to see the result, you can even change the effects as you record the movie ! ★ More than 50 effects in total, numerous effects for free: Film, Ghost, Cartoon, Cinematic, Stroboscope, Thermal, Mirror, Neon and others ★ Select mp3 song on your device for the video or use microphone ★ Pause/resume record of the video to change the effect and scene ★ Start Timer allows you to delay the recording of each clip and gives you time to get prepared for recording ★ AutoPause let's you pause recording automatically without touching the button on the phone ★ Fast forward mode (""2x"" button) ★ Create animated videos with Stop Motion feature ★ Export to Media Gallery in mp4 format. Look for this option under the Share button ★ Built-in player to watch recorded movies ★ Support for back and frontal camera ★ Share and upload to Youtube, Facebook and other services It's easy to use. Give it a try and see how you perform as music video star ! If you experience problems/crashes please let us know by email and we will look into the problem. Thank you. Instructions & Recommendations: - VideoFX requires a lot of CPU/GPU power. On some devices you may get low-fps and jerky videos. If so, try decreasing resolution on the settings page. - Please note that at the moment the app supports only mp3 tracks! It won't accept audio in other formats (wma, mp4a, ogg etc)! Your music should be stored on your device! You can reset audio source to microphone in the settings or by hitting the music button when it's overlapped by a small red ""cross"" icon. - Video recording requires a lot of free space on your built-in/SD card. The app will warn if free space on your SD falls below 300M and will block or stop recording if it falls below 100M. - STOP MOTION, 2X (FAST FORWARD), AUTO PAUSE REQUIRE AUDIO TRACK! Important Message for Parents This application includes the option to make in-app purchases. The bill payer should always be consulted beforehand. Use of Open Source and Free Software VideoFX uses the following software: - FFmpeg ( http://ffmpeg.org ) licensed under the LGPLv2.1 or later ( http://www.gnu.org/licenses/old-licenses/lgpl-2.1.html ) - libjpeg-turbo ( http://www.libjpeg-turbo.org ) licensed under the BSD-compatible license ( http://www.libjpeg-turbo.org/About/License )","V2.3.13 (build 236) - Fixed: export never finishes on some devices. - Fixed: sporadic camera errors on some devices - Many other bug fixes and stability improvements V 2.3.10 (build 223) - Fixed not working export on devices running Lollipop !!! - Fixed performance issues on some devices (Galaxy S3, Note 4 etc) - Now VideoFX can be installed on SD - Improved video quality on the majority of devices - Other bug fixes and improvements"
com.snapdeal.seller,Snapdeal Seller Zone,Snapdeal.com,sherpalo@snapdeal.com,Free,31 December 2015,Business,5.1M,"100,000 - 500,000",4.0,4.0 and up,Everyone,n/a,3.8,"9,160","4,338","1,772","1,008",532,"1,510",https://play.google.com/store/apps/details?id=com.snapdeal.seller,"Snapdeal - Your Partner in Growth & Success : Snapdeal brings you Seller Mobile App 4.0 – the latest, the best, and the most convenient in the world of seller apps. It’s redefined. It’s redesigned.A perfect companion in your journey to elevate to the next level of selling and grow your business on Snapdeal. How it’s Wow! • All new Orders feature will keep you updated of your orders and returns by the second. No more missing shipment dates, no more letting your ratings fall. • Go viral! Share your products on Snapdeal on your social network and drive sales. • Scan/Search and find items to sell. • Upgraded inventory and price update functionality will ensure that you stay competitive and go never out of stock. • Use the Snapdeal recommended price to make your products irresistible for the customers. • Powerful payment module will guarantee that you are in charge of every detail of your money transactions. Easily navigate to understand linked transactions. Get alerts of new payments in real time. • Queries, no worries! Raise queries and reply to them with your app. It’s synced seamlessly across your web and mobile app. • View both SD+ and NonSD+ ratings separately. Now always know what’s best for your business. • One-click helpline. Call our seller helpline with one click if you face any issue. Download the app, explore its new features, and share your valuable feedback.","Your wish is our command! Developed on the basis of your feedback to us, we proudly present to you Snapdeal’s new Seller App, designed with only one goal in mind - Sellers Convenience. Now your Snapdeal Seller App comes with these new power-packed features: • Real time Orders with status • Raise and reply to query • Improved experience on Price & Inventory panel, Payments panel and Sell using search/barcode feature. • Best app performance and response time"
com.free.android.music.player.charcoal.blue,Material Dark Blue Theme,JRT Studio,Music.Player@jrtstudio.com,Free,30 December 2015,Music & Audio,Varies with device,"50,000 - 100,000",Varies with device,Varies with device,Everyone,n/a,4.3,"1,979","1,278",357,138,78,128,https://play.google.com/store/apps/details?id=com.free.android.music.player.charcoal.blue,"* Requires Rocket Player 3.0 or higher This Android app is a theme or skin app, which transforms the look of Rocket Player, our Android music player application. Once this app is installed, the free Rocket Player application will be capable of switching themes to the “Material Dark” theme in the settings.","* To use, switch to this theme in Rocket Player : Music Player * Support for Rocket Player 3.4.1 *"
com.aadhk.tvlexpense,Travel Expense (Paid),aadhk,androidapplicationhk@gmail.com,$7.41,10 December 2014,Business,1.4M,"500 - 1,000",2.3.6.1,2.1 and up,Everyone,n/a,3.7,29,8,13,3,1,4,https://play.google.com/store/apps/details?id=com.aadhk.tvlexpense,"Travel Expense helps you to record your expense during traveling, i.e. on a business trip, an out of the office appointment or a person vacation. [Features] 1. Display total amount of travel expense in home currency and local currency. 2. Expense report in csv, html and excel xml 3. Export/Email expense report 4. Backup and restore database to SD card, Dropbox™ and Google Docs 5. Auto backup database to SD card when exiting the app 6. Auto backup database to Dropbox™ when exiting the app 7. Manageable currency 8. Configurable date, time format. 9. Add new record with default value. 10. Password protection 11. Default email address for receiving report 12. Add new expense with default value 13. Camera receipt 14. Sorting, Filtering data 15. Share database with multiple devices by using Dropbox™ Available languages (more coming soon) • English • 中文 • Italiano (Paolo Stefani) • Français (Jean-Marie) • Español (Paolo Stefani) ※ If you like the app, then please give us a good rating as the driving force behind our continued development, thank you. ※ Since we can't reply reviews in the market, if you have any suggestions or questions please mail to our mailbox directly. For market reviews, please just leave your rating and cheers, thanks again. kw: travel costs, business expenses, travel expense, expense travel, travel and expense, reimbursement, allowance, finance manager, personal finance, track, expense, expenses",v2.3.6.1 Hotfix: Update travel record
com.tamco.cats,Tile puzzle - Cats,TAM CO,tamcoapps@outlook.com,Free,14 September 2015,Puzzle,9.2M,"1,000,000 - 5,000,000",1.24,3.0 and up,Everyone,n/a,4.1,"11,733","7,491","1,397",890,715,"1,240",https://play.google.com/store/apps/details?id=com.tamco.cats,Tile Puzzle - Cats contains a collection of beautiful photos and spontaneity animals cats. FEATURES: - This puzzle game contains six levels. - 150 Pictures. - Easy to move the parts of the image in all directions. - The ability to save the Progress and continue later. - The ability to save the images. - The ability to share the Images. - Fit for all ages.,null
