domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
aphonkuk.dasodalovemode,다소다 러브모드 카카오톡 테마,Brainpub for Theme,help@brainpub.co.kr,$1.40,19 May 2015,- Everyone Personalisation,2.0M,"5,000 - 10,000",4.1,1.6 and up,Everyone,n/a,4.2,71,49,7,4,3,8,https://play.google.com/store/apps/details?id=aphonkuk.dasodalovemode,"다소다 러브모드 카카오톡 테마입니다. -다른 다소다 시리즈 테마는 두들두들에서 무료로 받으세요~ ★두들두들 다운로드 >> http://me2.do/xbIz7sMJ 카톡테마 적용 방법 -카카오톡에서 정식으로 지원하는 카카오톡 테마 스킨입니다. -적용방법은 카카오톡을 설치하신 후 테마를 설치하세요 -카카오톡의 상단 메뉴에 더보기를 누르신 후 설정에 들어가세요 -설정안에 메뉴중에 테마 설정을 누르시면 다소다 테마가 설치되어 있습니다. 그걸 선택하시면 이쁜 다소다의 테마가 짠~~~ 적용완료~ ///다소다 테마의 모든 저작권은 씨메이커에 있습니다. 무단 배포 및 카피시에는 법적 처벌을 받을 수 있습니다."" ---- 개발자 연락처 : help@brainpub.co.kr The theme is somewhat Relationship KakaoTalk. - Get it free from the somewhat different series theme doodles doodles ~ ★ Doodle Doodle Download >> http://me2.do/xbIz7sMJ How to apply theme katok - The theme skin KakaoTalk KakaoTalk support from formal. - How to apply, please install the theme after you have installed KakaoTalk - After pressing the More menu at the top of KakaoTalk go into the settings - Pressing the theme settings in the settings menu is somewhat the theme is installed.  If you choose a theme that is woven ~~~ apply some pretty complete ~ Rather it is the seed maker /// All themes are copyright of. You can get a copy of the legal punishment and when unauthorized distribution. """,4.1 카카오톡 최신 디자인으로 수정
boerapps.istanbulhavadurumu,Istanbul Hava Durumu,BoernApps,boerapps@gmail.com,Free,26 July 2014,- Everyone Weather,2.3M,"10,000 - 50,000",1.5,2.2 and up,Everyone,n/a,3.9,178,104,24,13,11,26,https://play.google.com/store/apps/details?id=boerapps.istanbulhavadurumu,Hava Durumu İstanbul Weather in Istanbul,null
com.CronoTiempo,CronoTiempo Stopwatch,Androtiyas Android,aitor.roman@hotmail.com,Free,11 March 2013,- Unrated Tools,6.3M,"10,000 - 50,000",2.42,2.0.1 and up,Unrated Content descriptors Warning – content has not yet been rated. Unrated apps may potentially contain content appropriate for mature audiences only.,n/a,4.0,51,31,7,1,4,8,https://play.google.com/store/apps/details?id=com.CronoTiempo,"Enjoy this great stopwatch for free! With great features like ""time phased"" and ""time back"". ★★★★★ Good Update: This update has amazed me how it works, I do much better now and it works beautiful, very well the stopwatch. ★★★★★ It works very well: I was fine on my bqpascal, chains is very useful. ****** CONMEMORATIONS ******* ✔ ✔ ✔ Cronotiempo in top 10 of Cocoua.es ********* FEATURES ********* It is a simple stopwatch with many new and unique features: ✔ ""time phased"" We have the ability to save our time in four phases. ✔ ""Skins to all"": For now there are two skins availables, and we want to expand it. ✔ ""Full Time"": It has a full-time, divided into hours, minutes and seconds. ✔ ""Back time"": We timed our time reverse gear, making it possible to control the time from another point. ********** NETWORKS ************* - Official Website: http://androtiyas.es/ - Twiter: https://twitter.com/Androtiyas ******* CONTACT AND DOUBTS ********** - androtiyas@gmail.com - http://androtiyas.es/Contacto/Contacto.html - http://androtiyas.es/Contacto/AyudaMejorar.html","CronoTiempo 2.0 arrives! Model much faster than its previous siblings, brings a new main base structure with the release of Android device is quite loaded into RAM. ✔ Now available the option of turning back TIME!! ✔ Fixed graphics releantizaban defective and key processes. ✔ New ""Classes"" that structure better and free RAM ✔ New Fund! o.o"
com.HappyBirthdayPictureFrames,Happy Birthday Picture Frames,Photo Editors and Picture Effects,mijajlovicverica@gmail.com,Free,2 November 2014,- Everyone Photography,10M,"100,000 - 500,000",1.1,2.3 and up,Everyone Interactive Elements Shares info,n/a,3.9,"1,801",967,298,193,121,222,https://play.google.com/store/apps/details?id=com.HappyBirthdayPictureFrames,"Are you looking for a perfect way to express your happy birthday wishes to someone special? With this photo editor software you can put your favorite funny images into colorful picture frames and send your birthday greetings to a person you love! Start making the best birthday cards from this awesome collection of cute pics. Download 'Happy Birthday Picture Frames' today and use these cool photo effects that we have created especially for you! ☻Select an image from the gallery of your phone and use this online image editor to decorate it! ☻Capture a new pic with your camera and apply one of ""happy birthday"" pictures templates to it. ☻Rotate, resize, and drag the foto to fit the frame as you like! ☻Choose from many beautiful poster frames inspired by birthday messages! ☻Enjoy excellent design of this free ""photo editor"" with simple and intuitive touchscreen controls! ☻Save your new foto frame and share it instantly on Facebook or Twitter! It's time for some photo fun! If your sweetheart, a friend or a child celebrates his or her special day, it is time for you to get a little bit creative. You can choose one of funny pictures of that person, put it into the best digital photo frame with birthday images and in this manner create a unique and imaginative b-day gift! Free picture editing has never been easier! Get one of the best mobile apps now and you'll have the most wonderful photo manipulation experience ever! Who doesn't like blowing candles, eating birthday cake and getting nice presents on their special day? Most of us like to spend our b-days with our family and close friends, in an atmosphere of love and joy! As the years go by, we no longer wish for expensive presents, but we begin to appreciate small gifts made with love. This free photo editing software can help you do exactly that! With this innovative pic editor you will be the person with the best birthday gift ever! Therefore, get this free Android™ app and be the first to surprise your friends and loved ones with great birthday pics. If you are looking for happy birthday sayings, text art, and graphics, all you have to do is get this cool camera app today, install it on your mobile device and choose among the most interesting camera effects on the internet. Make your own birthday ecards or invitations for your special party anytime you want. Hurry up and be the first to try our brand new photo software 'Happy Birthday Picture Frames'. Online picture editors are becoming extremely popular these days because they can be quite useful in many situations. Using various picture effects you can turn your old memories into a completely new experience and create a perfect and unique gift for someone you love. Therefore, enter the magical world of photography with this free photo collage maker! You can frame your love pictures or baby photos and use them to decorate your home or office. Specially designed for your little boys and girls, 'Happy Birthday Picture Frames' is here to offer you digital picture frames ideal for your baby pictures and love pics. Use these incredible kids frames as birthday invitations or as a way to frame your favourite memories. Our new apps are waiting for you! Get them now and enjoy!",null
com.MobileDream,Islamic Book Dream Dictionary,Mobile Plasma,support@fatarat.com,Free,10 October 2014,- Everyone Books & Reference,1.5M,"100,000 - 500,000",9.0,2.3 and up,Everyone,n/a,3.9,"1,615",915,216,143,91,250,https://play.google.com/store/apps/details?id=com.MobileDream,"Dream Interpretation explains the meaning of your dreams to you in detail. What does my dream mean? Discover and interpret the meaning of your dreams . Arabic Islamic dream Books , dream meanings are based on Holy Quran ,Ibn Sirin , Naboulsi , Miler Keyword: tafsir ahlam,Dream Miler, tefsir ahlam ,al nabulsi, ibn sirin Arabic,ibn sirine , Dream Mood, meaning of dreams",null
com.NatureLiveWallpaperHD,Nature Live Wallpaper,Pro Live Wallpapers,worldlwp@gmail.com,Free,18 October 2014,- Everyone Personalisation,2.1M,"100,000 - 500,000",3.0,2.3 and up,Everyone,n/a,4.1,"1,238",732,211,105,63,127,https://play.google.com/store/apps/details?id=com.NatureLiveWallpaperHD,"Amazing free Nature Live Wallpaper is perfect for all nature lovers who crave to be inspired and are looking for an epiphany experience! These HD background pictures will take your breath away with magical sceneries of flourishing nature! Live wallpaper like this is a must if you want to decorate your smartphone screen with the most beautiful HD images of beautiful landscapes in vivid colors. - 10 free unique themes of breathtaking nature! - Nature Live Wallpaper fully supports landscape mode and home-screen switching and is perfect for both mobile phones and tablet devices. - This background app will sleep when your phone is inactive so the app won’t drain your battery. Nature Live Wallpaper will decorate your phone in the most beautiful way so download it right now, share it with your friends and enjoy together in the marvelous awakened nature!",null
com.NewYearLiveWallpapers,Happy New Year Live Wallpaper,Live Wallpaper HD 3D,50sectorb@gmail.com,Free,10 November 2014,- Everyone Personalisation,2.7M,"100,000 - 500,000",4.0,2.3 and up,Everyone Interactive Elements Digital purchases,n/a,4.1,"3,205","1,858",532,309,159,347,https://play.google.com/store/apps/details?id=com.NewYearLiveWallpapers,"New Year Live Wallpaper is an enchanting eye candy that will bring the magic of the holiday spirit into your life instantly. This new “live wallpaper” will provide you with hours of endless joy – just tap on the screen if you want gorgeous Christmas tree to light up with hundreds of twinkling lights, as well as to decorate your screen with lovely presents, jolly Santa Claus, beautiful snow flakes and many other Christmas miracles for free. Holiday magic of the new 2015 is already in the air! Get this wonderful and snowy “New Year LWP” and have a Merry Christmas and Happy New Year! - Greatest LWP for your phone! - Keep tapping on the screen and new pictures will appear! - Full support for landscape mode and home-screen switching! - This animated background is your best choice! Follow the installation instructions: Home -> Menu -> Wallpapers -> Live Wallpapers Motion of flashes and lights keeps changing with time. - You can choose from several different themes. - HD graphics and open GL. - Optimized Battery Usage. - Compatible with 99% mobile phone devices. - New Year Live Wallpaper fully supports horizontal orientation and looks amazing on tablet devices as well as phones. Ho, ho, ho – “Happy New Year”! Make the year 2015 unforgettable and the best year ever - you can start by downloading this exceptional free LWP! Do you simply adore all the merriment and joy of the holiday season? Do you wish it would start snowing right now? If so, you are in for a treat! Enter the magical winter wonderland of “New Year Wallpaper” and pick one of the cute backgrounds decorated by lovely snow flakes to gaze at even if it is not snowing outside. Let the countdown to 2015 begin as soon as you download the cutest winter wallpaper on the market, great for both boys and girls. Just imagine the beautiful blue sky with Santa's sleigh pulled by adorable reindeer above the roofs and chimneys of the city covered in white snow - the perfect scenery for the New Year's Eve, right? Would you like to see the decorations for the Chinese New Year? Hurry up and download this high definition background wallpaper and admire the view. All you have to do is to pick one of the cool backgrounds “New Year Live Wallpaper“ has in store just for you, and decorate your Samsung Galaxy mobile phone for free with wonderful Christmas pictures. Adorable snowman, cute Christmas decorations in the Christmas tree, fun New Year cards and many gifts beautifully wrapped – you choose what you want to see on your phone or tablet screen. This new app for tablet will leave you breathless – high resolution wall paper like this one can inspire you to make the sweetest New Year wishes. Just give this application for Android™ a try and make your smartphone the embodiment of the best New Year quotes. Any time you want to see more colorful presents with cute red bows and ribbons, just tap on the screen and cover your phone in these beauties. Father Christmas, or Saint Nicholas, if you prefer, will not only decorate your phone or tablet with a myriad of gifts, but also with festive and spectacular fireworks bursting across the sky. Capture the magic of the New Years Eve and admire this cool wallpaper, while you sing along to your favorite New Year song, or popular carols. This December, Santa Claus is coming to town all the way from the North Pole via these cute animated backgrounds. Get this amazing “free download”, sweet as a candy cane, and the celebration may begin. Capture the spirit of Christmas with the best desktop wallpaper and enjoy the winter fun! “Happy holidays and Happy New Year 2015”! *Android is a trademark of Google Inc. *This app is not affiliated with or endorsed by Samsung.",null
com.PinkFlowersLiveWallpaperHQ,Pink Flowers Live Wallpaper,Live Wallpaper HQ,squeezebit@gmail.com,Free,3 November 2014,- Everyone Personalisation,1.9M,"100,000 - 500,000",2.1,2.3 and up,Everyone,n/a,4.2,"4,574","2,813",712,398,295,356,https://play.google.com/store/apps/details?id=com.PinkFlowersLiveWallpaperHQ,"Here is the perfect new girly app that brings you lavish bouquets of the most beautiful blossoms, Pink Flowers Live Wallpaper! You will love marvelous floral pictures that will decorate your smartphone screen in a cute and elegant way. Choose the flower you like the most: roses, lilies, tulips and so much more is now at your disposal with this stunning HD live wallpaper. Enjoy the breathtaking view of sparkly pink flower petals scattered across your screen with you favorite Flower Live Wallpaper! Download these images of lovely springtime blossoms, they are available now, for free! - Amazing 3D live wallpaper for your phone! - Animated pink flowers pictures decorating your screen; - Full support for landscape mode and home - screen switching! - Amazing HD graphics; - Social share button and more - This beautiful, free and enjoyable background is waiting for you! Follow the installation instructions: Home - > Menu - > Wallpapers - > Live Wallpapers - Motion of flashes and lights keeps changing with time. - You can choose from several different springtime floral background themes. - Optimized Battery Usage - Compatible with 99% mobile phone devices. - The wallpaper app will sleep when your phone is inactive, so this live wallpaper will not drain your battery. - Pink Flowers Live Background fully supports horizontal orientation and looks amazing on both mobile phones and tablet devices. Pink Flowers Live Wallpaper brings sun-bathed meadow, colorful fields with bright pink cherry trees to your Samsung Galaxy or tablet device. Sunny fields covered with flower petals and pink cherry blossoms beneath the clear blue sky, magical colorful woodlands…all of these could be decorating your smartphone and tablet device! Heaven is a place on earth and there are amazing live “wallpaper flower” pictures to prove that. This amazing app for Android™ is completely free of charge, so download it now, and share it with your friends! Many different pictures give you the possibility to choose the type of the pink flower you like the most: daisy, lily, rose, lavender or tulip – it’s up to you! With this unique high definition live wallpaper you will enjoy beautiful floral sceneries with mesmerizing blending colors that create incredible works of art right there on your phone screen. Let these pink landscapes inspire you and make you celebrate the awakening of wonderful nature. These beautiful high resolution spring photos will take you for a walk through shady grove or valley of lovely “pink flowers”. Background images of stunning “spring flowers” will take your breath away and you will be hooked on your new Pink Flowers Live Wallpaper scenery! HD pictures of inspiring springtime nature will be the healing sight for sore eyes. No one will stay indifferent at the sight of dozens of different colorful blossoms! Say I Love You with a bouquet of stunning “pink roses”, or gentle and delicate pink tulips. It’s the best way to show your love and affection! Get this lovely background “wallpaper for girls” which is brand new on the market, and spoil yourself with a once in a lifetime experience of wonderful landscapes covered with lovely pink blossoms which will take you places from your imagination! Download the amazing “Pink Flowers Live Wallpaper” with beautiful HD background pictures of marvelous “blossoming flowers” right now, completely free of charge, and enjoy the breathtaking view daily! *Android™ is a trademark of Google Inc. *This app is not affiliated with or endorsed by Samsung.",null
com.PlanetsLiveWallpaperTop,Planets Live Wallpaper,Top Live Wallpapers,8sectob@gmail.com,Free,22 May 2015,- Everyone Personalisation,4.1M,"100,000 - 500,000",3.0,2.3 and up,Everyone Interactive Elements Digital purchases,n/a,3.9,"3,108","1,660",540,325,175,408,https://play.google.com/store/apps/details?id=com.PlanetsLiveWallpaperTop,"Prepare for the most extravagant and futuristic voyage to the Universe! Planets Live Wallpaper is a next-level application which reveals the secrets of vast space! Mystify your Android ™ phone with fantastic HD wallpapers depicting solar planets all over cosmos! Satisfy your curiosity with our cool backgrounds! There is no need for passing enormous distances in a space shuttle in order to admire galactic wonders! One free download is enough to make the screen of your galaxy phone a window to ''outer space''! ▲ Check out our Facebook page for more free live wallpapers: https://www.facebook.com/pages/Top-Live-Wallpapers/191929750972297 Follow the installation instructions: Home -> Menu -> Wallpapers -> Live Wallpapers Main features: ▲ Cool 3D parallax effect. ▲ You can choose from lots of different solar planets background pictures. ▲ HD graphics and open GL. ▲ ''Planets wallpaper'' will be perfect for your new smartphone. ▲ Full control over the speed and density of glittering particles. ▲ Compatible with 99% mobile phone devices. ▲ When you do not use your phone, this live wallpaper will sleep and it will not wear your battery out. ▲ Planets themes fully support horizontal orientation and look fantastic on both mobile phones and tablet devices. ▲ Decorate your screen with one of many outer space desktop backgrounds. ▲ Both landscape mode and home-screen switching are fully supported. ▲ This high definition cosmos live wallpaper will leave you breathless. ▲ Our awesome and free images await you. Planets HD backgrounds take you to an exciting adventure to cosmos! Put a cosmonaut suit on and get ready to become a spaceman! It is easy! Just download ''Planets Live Wallpaper'' and let this galaxy space app be your personal planet finder! The space planets pictures are so vivid that you will feel as though you were actually in space! Visit every single planet in our ''Solar system''! Pluto and Mercury will look amazing on the display of your Android mobile! Discover why Venus is consider to be the planet of love and Mars the planet of war! Admire the sight of Jupiter and Neptune surrounded by very many moons! Beware though! There are many dangers on your way to cosmos! Avoid asteroids and meteorites! Moreover, you need to stay away from gases of Saturn and the icy structure of Uranus! If you want to experience this unique adventure, get the free download right now and these ''outer space wallpapers'' will take you there! Have you been looking for the best ''planets in 3D'' for your mobile device? Your search ends here because this is the best planets app on the market! It offers you the realistic images of intergalactic space and constellations! Imagine mesmerizing Nebula galaxy and wonderful shooting stars! Choose one lucky star from a meteor shower and make a wish! Observe the Sun in all its glory and find out which Moon phase you prefer! New moon, full moon or blue moon? Although this is not an earth live wallpaper or galaxy live wallpaper, it evokes the beauty of all miracles beyond the blue sky! Turn your Android phone in a space station with our ''solar planets 3D''! Imagine that you are a superhero on your way to create an empire far away from our spinning planet! You don't want to begin another war with stars! You just want to conclude a peace treaty with all planets in the planetary system and make the Milky Way a stable galaxy! Our space planets background images are so realistic that you can choose to be an astronaut, a romantic soul admiring a starry night or a superhero! Download Planets Live Wallpaper free of charges and let this unique app guide you to the solar system! Enjoy! * Android is a trademark of Google Inc. * This app is ad-supported.",null
com.PuppiesLiveWallpapers,Puppy Live Wallpaper,Live Wallpaper HD 3D,50sectorb@gmail.com,Free,30 April 2015,- Everyone Personalisation,3.0M,"100,000 - 500,000",3.1,2.3 and up,Everyone Interactive Elements Digital purchases,n/a,4.1,"3,457","2,206",367,265,190,429,https://play.google.com/store/apps/details?id=com.PuppiesLiveWallpapers,"Puppy Live Wallpaper has finally come your way! Are you a true animal lover? Do you agree with that one ‘Home is where your dog is’? If the answer is YES, this is a perfect application for you! Every time you use your mobile phone, you’ll feel happy because of the sweet puppies on your phone screen. What’s more adorable than a small puppy or a kitten? Download this super cute LWP and bring joy to your life! This “Puppy Live Wallpaper” comes for free!!  High five if you love dogs! ♥ Animated Puppies floating on your screen; ♥ Full support for landscape mode and home-screen switching! ♥ Amazing HD graphics; ♥ Greatest HD backgrounds for your mobile phone! ♥ Social share button and more. ♥ Enjoy this lovely, free and useful live wallpaper! Follow the installation instructions: Home -> Menu -> Wallpapers -> Live Wallpapers Features: ♥ You can choose from five different Puppy background themes. ♥ HD graphics ♥ Change the number and speed of motives ♥ Optimized Battery Usage. ♥ Compatible with 99% mobile phone devices. ♥ The wallpaper app will sleep when your phone is inactive, so this live wallpaper will not drain your battery. ♥ Puppy Live Wallpaper fully supports horizontal orientation and looks amazing on both mobile phones and tablet devices. Download this “cute Puppy Live Wallpaper” for your phone or tablet and get yourself unconditional love every day! Feel loved and be the special human in your puppy’s world! Try it! Use this cute “Puppies Wallpaper” now and start feeling happy every minute of your day! Do you want to feel happy and always have a good friend to cheer you up whenever you feel down? Get this amazing “Puppy Live Background” and see for yourself. Pups can really do that! Just do it! You’ll absolutely love them! Each and every time you pay a look at your mobile phone display, you’ll get an instant dose of ‘cute’. In case you were never allowed to have a pet of your own, this is a perfect solution for you. Don’t be sad because sweet puppies will be by your side every morning you wake up. “Puppy LWP” is also great for all of you who are busy bees and just don’t have time to keep pets. Download this wonderful Android™ application and you’ll have most adorable puppies always with you, on your phone! Amazing, right?  Be sure that this is one of the most beautiful Puppy Live Wallpapers out there! Go for it! Let the adorable puppies brighten your days and you’ll see the calming effect they have!!! ‘Dogs are our link to paradise. They don't know evil or jealousy or discontent. To sit with a dog on a hillside on a glorious afternoon is to be back in Eden, where doing nothing was not boring-it was peace.’  Get your puppies now and feel the greatest love in the whole universe every minute of your day. *We are very thorough and dedicated towards the quality of our apps. If you have any problems or comments regarding our apps, please e-mail us. *Android is a trademark of Google Inc.",null
