domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
com.bartending,Idiot's Guide to Bartending,Dorling Kindersley,dkdigitalpublishing@gmail.com,$3.77,25 July 2012,Books & Reference,3.9M,10 - 50,1.1,2.1 and up,Medium Maturity,n/a,1.0,1,0,0,0,0,1,https://play.google.com/store/apps/details?id=com.bartending,"The Complete Idiot’s Guide® to Bartending features: *1500 mixed drink recipes searchable by name, ingredient, type, mood, or occasion *A library of mixology terms and techniques *A liquid measurement unit converter *An interactive blood alcohol checker *A huge collection of drink and alcohol trivia *Instructions on how to play dozens of popular drinking games *Pick-up lines to break the ice *One-button “call a taxi” and “find a bar” features using Google Maps or Yelp. You can also bookmark favorite drinks, add your own recipes, and store information about the best drinks and bartenders at your favorite watering holes. With this app you’ll be a cocktail pro in no time!",null
pl.infinzmedia.lickingpetsfree,"Licking puppy, licking cat",iim mobile,iimmobile@gazeta.pl,Free,18 July 2014,Personalisation,5.7M,"500,000 - 1,000,000",1.0.7,2.3 and up,Medium Maturity,n/a,3.7,"2,626","1,375",316,235,190,510,https://play.google.com/store/apps/details?id=pl.infinzmedia.lickingpetsfree,"Licking pets live wallpaper. The cute wallpaper has 3 backgrounds to choose from: cute, cleaner puppy licking screen, cute, cleaner dog licking screen and adorable wild cat licking screen. In case of any problems with the effect of Licking puppy, licking cat live wallpaper, instead of giving us the negative opinion, please send us an e-mail and review briefly the problem. It will help us to solve it in the next updates of Licking puppy, licking cat live wallpaper. Licking puppy, licking cat live wallpaper is free but contains ads in settings of the wallpaper. Revenue from advertising will help us to create new attractive wallpapers and applications. All permissions are required only for advertising and are supported by trusted vendors. How to set Licking puppy, licking cat live wallpaper on the screen of your phone: Home -> Applications -> Settings->Display->Wallpapers -> Home screen wallpaper->Live wallpapers-> Licking pets",null
com.andromo.dev136619.app245648,Essential Guide for Galaxy S4,Insplisity,apps@insplisity.com,Free,16 January 2015,Books & Reference,12M,"10,000 - 50,000",1.1.4,2.3.3 and up,Everyone,n/a,4.0,196,103,36,34,6,17,https://play.google.com/store/apps/details?id=com.andromo.dev136619.app245648,"Samsung Galaxy S4 in one of the world’s most feature rich smartphones, so you’ll probably spend a few days, if not weeks, digesting the user manual and figuring out the numerous features and functions. Essential Guide for Galaxy S4 will help you get in grips with your new mobile in less time. It provides useful tips and tricks for speeding up your phone, battery improvement, and it even reveals some “hidden” features. You will also have access to daily news regarding your favorite device. Included are numerous video reviews and comparison test from YouTube, so you’ll learn everything you need to know about the S4. To improve the experience of your new device and this application, we’ve included 2 free bonuses (10 most popular ringtones and 20 beautiful wallpapers/backgrounds)! If you like the app, please share it with your friends, and if you have ideas for improvements, please do not hesitate to send us an e-mail. Thank you! DISCLAIMER: This app was not created or endorsed by Samsung. This is an unofficial product.",Version 1.1.4: - Compatibility updates
com.brainpub.stickerpack.krimihinoerak,크리미 희노애락 스티커팩,Brainpub for Theme,brainpub1117@gmail.com,Free,2 August 2013,Personalisation,528k,"50,000 - 100,000",1.0,1.6 and up,Everyone,n/a,3.9,84,50,9,7,5,13,https://play.google.com/store/apps/details?id=com.brainpub.stickerpack.krimihinoerak,"크리미의 희노애락이 담긴 귀여운 스티커팩이 나왔어요!!!! 부들부들 크리미의 스티커팩을 사용해보세요~~~^^ ♥ 스티커팩을 적용하면 세계 어느 메신저에 언제든지 스티커를 보낼 수 있습니다! :D ♥ 폰꾸미기어플천국 >> http://goo.gl/D9Njg ***스티커팩 적용방법*** - 먼저 폰꾸미기 어플천국을 설치해 주세요 (▶설치하기: http://goo.gl/D9Njg ) - 스티커팩 설치 후 스티커팩 열기를 선택하신 후 사용하기를 클릭해주세요~ - 폰꾸미기어플천국 스티커팩에 바로 적용되며 지금부터 사용가능합니다. ***스티커팩 특별한 기능*** - 개성만점 다양한 스티커들과 끊임없는 신규 스티커 업데이트 - 라인,카카오톡,밴드,위챗,와츠앱,트위터,페이스북 모든 메신저에 사용가능함 - 상단바에서 언제든지 꺼내서 바로 보낼 수 있는 편리성 ***주의사항*** - 기기에 따라 적용되지 않는 기능이 있을 수 있습니다. ***고객지원*** - 문의하기 : smktop@naver.com ---- 개발자 연락처 : help@brainpub.co.kr Creamy cute sticker pack containing the huinoaerak came out!! Creamy bulbul Try the sticker pack ~ ~ ~ ^ ^ Applying the World ♥ sticker packs sticker which you can send any Messenger! : D Decorating phone application Heaven ♥ >> http://goo.gl/D9Njg How to Apply Sticker Pack *** *** - Please install the first phone to heaven decorating applications (▶ To install: http://goo.gl/D9Njg ) - Sticker Pack sticker packs after installation, after selecting Open Click-to-use ... - Phone app decorating sticker pack applied directly to heaven, and is available from now on. Special features Sticker Pack *** *** - Out of character with the endless variety of stickers New stickers Updates On-line, Kakao Talk, a band, wichaet, Watts App, Twitter, Facebook, IM use in all possible - Take a right at any time in the top bar to send the convenience NOTICE *** *** - Depending on the device capabilities may not apply. Support *** *** - Contact: smktop@naver.com",1.0.0 크리미희노애락 스티커팩 런칭
com.rndapp.sendloc,ImHere,ApperEph,ephherd@gmail.com,Free,6 June 2012,Communication,328k,50 - 100,3.1,2.1 and up,Low Maturity,n/a,5.0,3,3,0,0,0,0,https://play.google.com/store/apps/details?id=com.rndapp.sendloc,"Ever needed to send your location to someone? Maybe it's too complicated to explain, maybe there's no address, or maybe there just aren't any landmarks, but regardless, it would take too long to figure it out. Well, then this is the app for you. This is a simple app that will text the contact of your choice a link that will display your location. Easy as that.","Style changes, bug fixes"
com.olx.olx,OLX Free Classifieds,OLX Inc.,support@olx.com,Free,24 April 2015,Shopping,null,"10,000,000 - 50,000,000",null,2.3.3 and up,Medium Maturity,n/a,4.2,"865,126","499,023","182,375","88,354","36,895","58,474",https://play.google.com/store/apps/details?id=com.olx.olx,"Download the best free classified app on your smartphone! Buy and sell everything you want NOW! • Selling is easy: Take a picture with your mobile, describe your product and sell in one click. • If you are looking for a specific item to buy, OLX is the best app for you! Thanks to the advanced categories and your geo localization. • With OLX there is no intermediary, get in touch directly with the seller through SMS, mail or a phone call! • Manage your posts or favorites directly with “My OLX” • Share your posts or favorite posts in your favorite social medias. DOWNLOAD THE APP NOW and start experiencing OLX!",- Improved messaging features - Bug fixes and improvements
com.libiitech.winterfashion,Dress Up - Winter Fashion,Libii,contact@libiitech.com,Free,1 July 2013,Family,25M,"500,000 - 1,000,000",1.1.1,2.2 and up,Everyone,n/a,4.0,"5,391","3,206",651,483,363,688,https://play.google.com/store/apps/details?id=com.libiitech.winterfashion,"It's winter now and Christmas is coming. Design your own Winter fashion girl with this dress-up game! It is sure to be a game your kids will love. You get to choose model and dress up for her. Choose one background that you can take a picture for her. ** Features ** - Huge variety of fashion items,including dresses, shoes, bags and collarettes. - 5 models of different colours to choose - Dress her up in the gown of your dreams - Pick out a handbag - Lots of winter scenery with different background music - Drag your model to anywhere - share your dress up girls easily over Facebook or E-mail with one click YouTube: http://www.youtube.com/watch?v=eEiuB5I2vAg ************************************************** Ideas? Share them with us by email, website or facebook Bugs? Please report them and they will be fixed shortly! Other? Drop us a line and we'll try to help out. Our email: contact@libiitech.com Like us: www.facebook.com/libiitech Follow us: www.twitter.com/libiitech **************************************************",null
air.AntoninoTruisi,WhiteThunderProductions®,WhiteThunderProductions® by Antonino Truisi,whitethunderproductions@gmail.com,Free,24 August 2013,Business,662k,100 - 500,1,2.2 and up,Everyone,n/a,4.1,19,13,1,2,0,3,https://play.google.com/store/apps/details?id=air.AntoninoTruisi,WhiteThunderProductions® By Antonino Truisi APP Officer - Contact: Web Site: http://whitethunderproductions.altervista.org/ FaceBook: https://www.facebook.com/WhiteThunderProductions Email: whitethunderproductions@gmail.com,• Official Realese WhiteThunderProductions® By Antonino Truisi
com.alaskajim.animatedmovies,Animated Movies Trivia,Brett Plummer,bapwes@gmail.com,Free,8 March 2014,Puzzle,Varies with device,"10,000 - 50,000",Varies with device,Varies with device,Low Maturity,n/a,3.4,123,48,17,17,14,27,https://play.google.com/store/apps/details?id=com.alaskajim.animatedmovies,"Animated Movies Trivia will test your knowledge of animated movies old and new. All of the best-known animated films are included, including all the Disney classics and recent Pixar favorites. And of course, the smash movie of 2013, Frozen, is included too.","September 2013: Added more questions December 2012: Updated for gingerbread, ice cream sandwich, and jellybean - for compatibility with nearly all Android devices."
com.ellisapps.itrackbiteslite,Calculator for Weight LossLITE,ellisapps Inc.,support@itrackbites.com,Free,10 October 2013,Health & Fitness,645k,"10,000 - 50,000",1.13,1.6 and up,Everyone,n/a,2.9,12,3,1,3,2,3,https://play.google.com/store/apps/details?id=com.ellisapps.itrackbiteslite,"Trial version of Food Score Calculator and Tracker for Weight Loss - iTrackBites by ellisapps IN THE TRIAL VERSION YOU ARE ONLY ALLOWED TO ENTER 3 ITEMS IN TRACKER! It is designed for people who want to try out LITE version before paying money for full version! Most of the apps don't give you this opportunity. If you like it please buy FULL Version. The Full Version provides you to use the log freely without any limitations :) So... You've got a few pounds to lose...but you actually already KNOW how to lose fat: Eat more fruits, veggies... less fast food. But tracking your food score values is the BIG issue! You have your phone with you 95% of the time (except the shower). So wherever you go you have a personal assistant waiting to track your food score values! That's exactly what iTrackBites does for you... manages your weight by allowing you to TRACK your food score values EASILY. Get it now and start tracking your food score values so you can enjoy a long, healthy, and fulfilling life like hundreds of thousands of other iTrackBites users are already doing!! P.S. iTrackBites is only $2.99 (50% off) for a limited time. P.P.S. $2.99 is nothing when you consider how well this app will compliment your current weight loss program. ✓ Choose food items from pocket guide database! ✓ NO WIFI needed! ✓ Maintain list of favorite foods! ✓ Works for Old Classic and New systems! ✓ Check out the screen shots & see for yourself! ➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠➠ Please note, this application is not endorsed or affiliated by any weight loss system.",- Minor bug fix
